route_name,route_link,bus_name,bus_type,departure_time,duration,arrival_time,price,star_rating,seats_availability
"Barasat (West Bengal) to Digha
From INR 170",https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,The Joy Ride,A/C Seater / Sleeper (2+2),01:05,05h 55m,07:00,700,3.2,15 Seats available
"Barasat (West Bengal) to Digha
From INR 170",https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Satya Paribahan,A/C Executive (2+3),03:30,06h 00m,09:30,342,3.7,35 Seats available
"Barasat (West Bengal) to Digha
From INR 170",https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26 Seats available
"Barasat (West Bengal) to Digha
From INR 170",https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22 Seats available
"Kolkata to Futishanko
From INR 140",https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-GARIA - RAMPURHAT - VIA - FUTISANKO - 05:20 - 2817,Non AC Seater (2+3),05:20,18h 40m,00:00,155,3.7,50 Seats available
"Kolkata to Futishanko
From INR 140",https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - LABPUR - VIA KIRNAHAR - 07:25 (HWH DEPOT - 1118,Non AC Seater (2+3),07:25,16h 35m,00:00,140,2.8,42 Seats available
"Kolkata to Futishanko
From INR 140",https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - TARAPITH - VIA - FUTISANKO - 09:30 (FALT - 2889,Non AC Seater (2+3),09:30,14h 30m,00:00,140,4.2,51 Seats available
"Kolkata to Futishanko
From INR 140",https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 12:20 - 3010,Non AC Seater (2+3),12:20,11h 40m,00:00,140,3.6,52 Seats available
"Kolkata to Futishanko
From INR 140",https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 14:00 - 2912,N/A,14:00,10h 00m,00:00,140,4.0,52 Seats available
"Durgapur (West Bengal) to Berhampore (West Bengal)
From INR 139",https://www.redbus.in/bus-tickets/durgapur-to-berhampore,Joy Jishu Tranport (Tsa NBSTC),Non AC Seater (2+3),06:35,06h 05m,12:40,170,3.7,52 Seats available
"Durgapur (West Bengal) to Malda
From INR 224",https://www.redbus.in/bus-tickets/durgapur-to-malda,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,05h 20m,00:50,1050,3.9,42 Seats available
"Durgapur (West Bengal) to Malda
From INR 224",https://www.redbus.in/bus-tickets/durgapur-to-malda,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:40,05h 30m,01:10,999,4.8,32 Seats available
"Durgapur (West Bengal) to Malda
From INR 224",https://www.redbus.in/bus-tickets/durgapur-to-malda,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,05h 30m,01:15,1000,3.9,32 Seats available
"Durgapur (West Bengal) to Malda
From INR 224",https://www.redbus.in/bus-tickets/durgapur-to-malda,Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),18:30,05h 40m,00:10,399,3.1,32 Seats available
"Durgapur (West Bengal) to Malda
From INR 224",https://www.redbus.in/bus-tickets/durgapur-to-malda,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42 Seats available
"Digha to Asansol (West Bengal)
From INR 267",https://www.redbus.in/bus-tickets/digha-to-asansol,SBSTC-DIGHA - ASANSOL - 05:50 (ASN DEPOT) - 1486,Non AC Seater (2+3),05:50,09h 40m,15:30,267,2.1,50 Seats available
"Digha to Asansol (West Bengal)
From INR 267",https://www.redbus.in/bus-tickets/digha-to-asansol,SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,09h 40m,07:10,267,3.8,51 Seats available
"Kolkata to Ramnagar (West Bengal)
From INR 144",https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Basu Travels,A/C Seater Push Back (2+3),10:40,04h 10m,14:50,399,2.9,30 Seats available
"Kolkata to Ramnagar (West Bengal)
From INR 144",https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Bengal Surface Transport,A/C Seater Push Back (2+3),10:40,04h 05m,14:45,399,2.8,20 Seats available
"Kolkata to Ramnagar (West Bengal)
From INR 144",https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Basu Travels,A/C Seater Push Back (2+3),14:25,04h 35m,19:00,399,2.9,30 Seats available
"Kolkata to Ramnagar (West Bengal)
From INR 144",https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Bengal Surface Transport,A/C Seater Push Back (2+3),14:29,04h 06m,18:35,379,2.8,41 Seats available
"Kolkata to Ramnagar (West Bengal)
From INR 144",https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61 Seats available
"Kolkata to Bajkul (West Bengal)
From INR 103",https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Santosh Bus Service,NON A/C Seater Pushback (2+3),20:05,03h 40m,23:45,179,3.8,37 Seats available
"Kolkata to Bajkul (West Bengal)
From INR 103",https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Santosh Bus Service,A/C Seater Push Back (2+3),13:30,03h 40m,17:10,323,3.8,36 Seats available
"Kolkata to Bajkul (West Bengal)
From INR 103",https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Basu Travels,A/C Seater Push Back (2+3),10:40,02h 35m,13:15,399,2.9,66 Seats available
"Kolkata to Bajkul (West Bengal)
From INR 103",https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Bengal Surface Transport,A/C Seater Push Back (2+3),10:40,02h 45m,13:25,399,2.8,20 Seats available
"Kolkata to Bajkul (West Bengal)
From INR 103",https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Basu Travels,N/A,14:25,02h 55m,17:20,399,N/A,30 Seats available
"Kolkata to Kirnahar (West Bengal)
From INR 150",https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - LABPUR - VIA KIRNAHAR - 07:25 (HWH DEPOT - 1118,Non AC Seater (2+3),07:25,05h 30m,12:55,150,3.2,42 Seats available
"Kolkata to Kirnahar (West Bengal)
From INR 150",https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - KIRNAHAR - 14:35 (BWN DEPOT) - 1047,Non AC Seater (2+3),14:35,05h 30m,20:05,150,3.6,52 Seats available
"Kolkata to Kirnahar (West Bengal)
From INR 150",https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - LANGALHATA - 15:15 (BWN DEPOT) - 1849,Non AC Seater (2+3),15:15,05h 30m,20:45,150,4.1,52 Seats available
"Kolkata to Kirnahar (West Bengal)
From INR 150",https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,05h 30m,22:05,150,3.6,52 Seats available
"Durgapur (West Bengal) to Bankura
From INR 48",https://www.redbus.in/bus-tickets/durgapur-to-bankura,Tirupati Balaji,NON A/C Seater Push Back (2+3),05:55,01h 30m,07:25,50,4.3,51 Seats available
"Durgapur (West Bengal) to Bankura
From INR 48",https://www.redbus.in/bus-tickets/durgapur-to-bankura,Dolphin tours and travels,A/C Seater / Sleeper (2+2),17:45,01h 15m,19:00,806,3.8,31 Seats available
"Siliguri to Malda
From INR 225",https://www.redbus.in/bus-tickets/siliguri-to-malda,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),07:15,10h 00m,17:15,197,3.7,46 Seats available
"Siliguri to Malda
From INR 225",https://www.redbus.in/bus-tickets/siliguri-to-malda,New Das Paribahan,NON A/C Seater / Sleeper (2+2),15:40,06h 20m,22:00,500,3.0,8 Seats available
"Siliguri to Malda
From INR 225",https://www.redbus.in/bus-tickets/siliguri-to-malda,Mangaldeep,NON A/C Seater / Sleeper (2+2),16:30,05h 40m,22:10,600,3.5,33 Seats available
"Siliguri to Malda
From INR 225",https://www.redbus.in/bus-tickets/siliguri-to-malda,Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),17:30,05h 40m,23:10,499,3.5,29 Seats available
"Siliguri to Malda
From INR 225",https://www.redbus.in/bus-tickets/siliguri-to-malda,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51 Seats available
"Purulia to Durgapur (West Bengal)
From INR 112",https://www.redbus.in/bus-tickets/purulia-to-durgapur,WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|05:45,Volvo AC Seater (2+2),05:45,03h 10m,08:55,240,4.2,17 Seats available
