route_name,route_link,bus_name,bus_type,departure_time,duration,arrival_time,price,star_rating,seats_availability
"Lucknow to Kanpur (Uttar Pradesh)
From INR 142",https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Babu Travels,NON A/C Seater / Sleeper (3+1),18:45,02h 30m,21:15,650,4.0,28 Seats available
"Lucknow to Kanpur (Uttar Pradesh)
From INR 142",https://www.redbus.in/bus-tickets/lucknow-to-kanpur,BTS Bundelkhand Transport Services LLP,Non A/C Seater / Sleeper (2+1),21:45,02h 10m,23:55,200,4.3,36 Seats available
"Lucknow to Kanpur (Uttar Pradesh)
From INR 142",https://www.redbus.in/bus-tickets/lucknow-to-kanpur,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29 Seats available
"Delhi to Etah (Uttar Pradesh)
From INR 305",https://www.redbus.in/bus-tickets/delhi-to-etah-up,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,05h 30m,03:30,670,2.6,51 Seats available
"Delhi to Etah (Uttar Pradesh)
From INR 305",https://www.redbus.in/bus-tickets/delhi-to-etah-up,Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,05h 30m,02:30,670,2.6,45 Seats available
"Delhi to Etah (Uttar Pradesh)
From INR 305",https://www.redbus.in/bus-tickets/delhi-to-etah-up,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,08h 30m,04:00,520,2.6,51 Seats available
"Delhi to Etah (Uttar Pradesh)
From INR 305",https://www.redbus.in/bus-tickets/delhi-to-etah-up,Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,07h 20m,04:00,570,2.6,46 Seats available
"Delhi to Kotdwar (Uttarakhand)
From INR 320",https://www.redbus.in/bus-tickets/delhi-to-kotdwar,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),22:30,06h 30m,05:00,699,2.4,35 Seats available
"Allahabad to Varanasi
From INR 200",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:45,02h 00m,05:45,499,3.8,11 Seats available
"Allahabad to Varanasi
From INR 200",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),07:00,02h 45m,09:45,374,4.2,29 Seats available
"Allahabad to Varanasi
From INR 200",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,FlixBus,A/C Sleeper (2+1),07:00,02h 30m,09:30,192,3.9,22 Seats available
"Allahabad to Varanasi
From INR 200",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),08:00,02h 45m,10:45,523,3.4,35 Seats available
"Allahabad to Varanasi
From INR 200",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34 Seats available
"Delhi to Moradabad
From INR 274",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Fasttrack Travels,VE A/C Seater / Sleeper (2+2),11:00,05h 30m,16:30,629,4.7,43 Seats available
"Delhi to Moradabad
From INR 274",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Blueworld tourist private limited,A/C Seater / Sleeper (2+1),11:50,02h 01m,13:51,462,3.7,29 Seats available
"Delhi to Moradabad
From INR 274",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Fasttrack Travels,A/C Seater/Sleeper (2+1),21:30,04h 45m,02:15,674,4.7,48 Seats available
"Delhi to Moradabad
From INR 274",https://www.redbus.in/bus-tickets/delhi-to-moradabad,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),22:00,04h 25m,02:25,474,4.4,36 Seats available
"Delhi to Moradabad
From INR 274",https://www.redbus.in/bus-tickets/delhi-to-moradabad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33 Seats available
"Varanasi to Allahabad
From INR 200",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,FlixBus,A/C Sleeper (2+1),19:30,02h 30m,22:00,204,3.9,25 Seats available
"Varanasi to Allahabad
From INR 200",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Vidhan Tour Travels,Non AC Seater (2+2),08:00,03h 00m,11:00,245,2.1,20 Seats available
"Varanasi to Allahabad
From INR 200",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Vidhan Tour Travels,Non AC Seater (2+2),08:30,02h 59m,11:29,245,2.1,20 Seats available
"Varanasi to Allahabad
From INR 200",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Vanshika Tour and Travels,NON A/C Seater (2+2),10:50,03h 10m,14:00,200,N/A,43 Seats available
"Varanasi to Allahabad
From INR 200",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25 Seats available
"Lucknow to Jaunpur
From INR 364",https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Yolo Bus,A/C Sleeper (2+1),22:19,05h 45m,04:04,600,3.8,24 Seats available
"Lucknow to Jaunpur
From INR 364",https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+2),01:55,04h 40m,06:35,550,4.6,13 Seats available
"Lucknow to Jaunpur
From INR 364",https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Khajuraho Travels,A/C Seater / Sleeper (2+1),03:42,04h 30m,08:12,366,4.5,24 Seats available
"Lucknow to Jaunpur
From INR 364",https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),04:00,04h 50m,08:50,599,3.4,9 Seats available
"Lucknow to Jaunpur
From INR 364",https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8 Seats available
"Aligarh (uttar pradesh) to Haridwar
From INR 469",https://www.redbus.in/bus-tickets/aligarh-to-haridwar,RSRTC - 160168,Express Non AC Seater 2+3,11:00,06h 15m,17:15,468,1.0,42 Seats available
"Aligarh (uttar pradesh) to Haridwar
From INR 469",https://www.redbus.in/bus-tickets/aligarh-to-haridwar,RSRTC - 155959,Express Non AC Seater 2+3,12:00,06h 10m,18:10,463,1.0,42 Seats available
"Shahjahanpur (Uttar Pradesh) to Delhi
From INR 533",https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:45,07h 20m,06:05,759,4.5,33 Seats available
"Lucknow to Azamgarh
From INR 407",https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Ashok Tour And Travels,AC Seater (2+2),16:00,03h 30m,19:30,549,4.6,28 Seats available
"Lucknow to Azamgarh
From INR 407",https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),04:35,05h 25m,10:00,499,4.7,16 Seats available
"Lucknow to Azamgarh
From INR 407",https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),04:15,04h 20m,08:35,1099,4.2,17 Seats available
"Lucknow to Azamgarh
From INR 407",https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Krishna Travels,A/C Seater / Sleeper (2+2),04:45,05h 44m,10:29,899,3.7,1 Seat available
"Lucknow to Azamgarh
From INR 407",https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1 Seat available
"Jaunpur to Lucknow
From INR 376",https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),19:00,04h 30m,23:30,1200,4.8,22 Seats available
"Jaunpur to Lucknow
From INR 376",https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),21:45,04h 00m,01:45,898,4.6,27 Seats available
"Jaunpur to Lucknow
From INR 376",https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+2),18:35,06h 46m,01:21,999,4.4,47 Seats available
"Jaunpur to Lucknow
From INR 376",https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Khajuraho Travels,A/C Seater / Sleeper (2+1),19:20,04h 30m,23:50,851,3.8,33 Seats available
"Jaunpur to Lucknow
From INR 376",https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12 Seats available
"Kanpur (Uttar Pradesh) to Lucknow
From INR 138",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,BTS Bundelkhand Transport Services LLP,Non A/C Seater / Sleeper (2+1),02:50,02h 25m,05:15,200,3.6,27 Seats available
"Kanpur (Uttar Pradesh) to Lucknow
From INR 138",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Raj Ratan Tours And Travels,Bharat Benz A/C Sleeper (2+1),05:15,01h 30m,06:45,400,4.2,22 Seats available
"Kanpur (Uttar Pradesh) to Lucknow
From INR 138",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Raj Ratan Tours And Travels,Bharat Benz A/C Sleeper (2+1),05:40,01h 35m,07:15,400,4.2,21 Seats available
"Kanpur (Uttar Pradesh) to Lucknow
From INR 138",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Samreen Travels,AC Sleeper (2+1),06:30,02h 00m,08:30,700,3.7,32 Seats available
"Kanpur (Uttar Pradesh) to Lucknow
From INR 138",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46 Seats available
"Agra to Haridwar
From INR 595",https://www.redbus.in/bus-tickets/agra-to-haridwar,RSRTC - 155959,Express Non AC Seater 2+3,09:30,08h 40m,18:10,588,3.7,42 Seats available
"Agra to Haridwar
From INR 595",https://www.redbus.in/bus-tickets/agra-to-haridwar,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),23:30,06h 50m,06:20,1099,4.1,27 Seats available
"Lucknow to Gorakhpur (uttar pradesh)
From INR 413",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,RSRTC - 192993,A/C Seater / Sleeper (2+1),05:00,05h 15m,10:15,736,3.7,27 Seats available
"Lucknow to Gorakhpur (uttar pradesh)
From INR 413",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),23:59,05h 46m,05:45,699,3.9,22 Seats available
"Lucknow to Gorakhpur (uttar pradesh)
From INR 413",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),03:30,05h 45m,09:15,449,4.3,9 Seats available
"Lucknow to Gorakhpur (uttar pradesh)
From INR 413",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),05:00,05h 10m,10:10,299,4.8,10 Seats available
"Lucknow to Gorakhpur (uttar pradesh)
From INR 413",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14 Seats available
"Delhi to Haldwani
From INR 476",https://www.redbus.in/bus-tickets/delhi-to-haldwani,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,06h 40m,05:05,549,4.5,38 Seats available
"Delhi to Haldwani
From INR 476",https://www.redbus.in/bus-tickets/delhi-to-haldwani,Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30,06h 45m,05:15,539,4.4,30 Seats available
"Delhi to Haldwani
From INR 476",https://www.redbus.in/bus-tickets/delhi-to-haldwani,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:00,06h 00m,05:00,664,4.4,33 Seats available
"Delhi to Haldwani
From INR 476",https://www.redbus.in/bus-tickets/delhi-to-haldwani,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28 Seats available
"Delhi to Haldwani
From INR 476",https://www.redbus.in/bus-tickets/delhi-to-haldwani,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37 Seats available
